timestamp,log_type,message
19.31867,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.32966,Log,Hit Blackzone
19.32966,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.34109,Log,Hit Blackzone
19.34109,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.35215,Log,Hit Blackzone
19.35215,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.36337,Log,Hit Blackzone
19.36337,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.37513,Log,Hit Blackzone
19.37513,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.38567,Log,Hit Blackzone
19.38567,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.39684,Log,Hit Blackzone
19.39684,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.40816,Log,Hit Blackzone
19.40816,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.4192,Log,Hit Blackzone
19.4192,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.43059,Log,Hit Blackzone
19.43059,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.44171,Log,Hit Blackzone
19.44171,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.45257,Log,Hit Blackzone
19.45257,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.46388,Log,Hit Blackzone
19.46388,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.47514,Log,Hit Blackzone
19.47514,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.48682,Log,Hit Blackzone
19.48682,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.49726,Log,Hit Blackzone
19.49726,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.51023,Log,Hit Blackzone
19.51023,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.52003,Log,Hit Blackzone
19.52003,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.5311,Log,Hit Blackzone
19.5311,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.54224,Log,Hit Blackzone
19.54224,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.553,Log,Hit Blackzone
19.553,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.56442,Log,Hit Blackzone
19.56442,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.57558,Log,Hit Blackzone
19.57558,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.58723,Log,Hit Blackzone
19.58723,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.59804,Log,Hit Blackzone
19.59804,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.60925,Log,Hit Blackzone
19.60925,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.62012,Log,Hit Blackzone
19.62012,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.63178,Log,Hit Blackzone
19.63178,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.64251,Log,Hit Blackzone
19.64251,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.65386,Log,Hit Blackzone
19.65386,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.66479,Log,Hit Blackzone
19.66479,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.67618,Log,Hit Blackzone
19.67618,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.68791,Log,Hit Blackzone
19.68791,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.69852,Log,Hit Blackzone
19.69852,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.71129,Log,Hit Blackzone
19.71129,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.72059,Log,Hit Blackzone
19.72059,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.73209,Log,Hit Blackzone
19.73209,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.74316,Log,Hit Blackzone
19.74316,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.75418,Log,Hit Blackzone
19.75418,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.76546,Log,Hit Blackzone
19.76546,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.77665,Log,Hit Blackzone
19.77665,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.78784,Log,Hit Blackzone
19.78784,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.79885,Log,Hit Blackzone
19.79885,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.81053,Log,Hit Blackzone
19.81053,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.82207,Log,Hit Blackzone
19.82207,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.83381,Log,Hit Blackzone
19.83381,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.84564,Log,Hit Blackzone
19.84564,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.85735,Log,Hit Blackzone
19.85735,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.86795,Log,Hit Blackzone
19.86795,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.88001,Log,Hit Blackzone
19.88001,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.89167,Log,Hit Blackzone
19.89167,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.90294,Log,Hit Blackzone
19.90294,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.9162,Log,Hit Blackzone
19.9162,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.92634,Log,Hit Blackzone
19.92634,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.93771,Log,Hit Blackzone
19.93771,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.94923,Log,Hit Blackzone
19.94923,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.96055,Log,Hit Blackzone
19.96055,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.97155,Log,Hit Blackzone
19.97155,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.98252,Log,Hit Blackzone
19.98252,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.99426,Log,Hit Blackzone
19.99426,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.00531,Log,Hit Blackzone
20.00531,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.01645,Log,Hit Blackzone
20.01645,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.0274,Log,Hit Blackzone
20.0274,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.03866,Log,Hit Blackzone
20.03866,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.05101,Log,Hit Blackzone
20.05101,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.06094,Log,Hit Blackzone
20.06094,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.07206,Log,Hit Blackzone
20.07206,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.08339,Log,Hit Blackzone
20.08339,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.09432,Log,Hit Blackzone
20.09432,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.10543,Log,Hit Blackzone
20.10543,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.11854,Log,Hit Blackzone
20.11854,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.12794,Log,Hit Blackzone
20.12794,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.13897,Log,Hit Blackzone
20.13897,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.15018,Log,Hit Blackzone
20.15018,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.16184,Log,Hit Blackzone
20.16184,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.17257,Log,Hit Blackzone
20.17257,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.18371,Log,Hit Blackzone
20.18371,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.19504,Log,Hit Blackzone
20.19504,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.2065,Log,Hit Blackzone
20.2065,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.21719,Log,Hit Blackzone
20.21719,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.22857,Log,Hit Blackzone
20.22857,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.23977,Log,Hit Blackzone
20.23977,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.25081,Log,Hit Blackzone
20.25081,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.26184,Log,Hit Blackzone
20.26184,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.27332,Log,Hit Blackzone
20.27332,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.28493,Log,Hit Blackzone
20.28493,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.29551,Log,Hit Blackzone
20.29551,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.30684,Log,Hit Blackzone
20.30684,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.31981,Log,Hit Blackzone
20.31981,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.32902,Log,Hit Blackzone
20.32902,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.34027,Log,Hit Blackzone
20.34027,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.35145,Log,Hit Blackzone
20.35145,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.36236,Log,Hit Blackzone
20.36236,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.3739,Log,Hit Blackzone
20.3739,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.38471,Log,Hit Blackzone
20.38471,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.39612,Log,Hit Blackzone
20.39612,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.4072,Log,Hit Blackzone
20.4072,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.41831,Log,Hit Blackzone
20.41831,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.42948,Log,Hit Blackzone
20.42948,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.44097,Log,Hit Blackzone
20.44097,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.45181,Log,Hit Blackzone
20.45181,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.46299,Log,Hit Blackzone
20.46299,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.47487,Log,Hit Blackzone
20.47487,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.4852,Log,Hit Blackzone
20.4852,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.4979,Log,Hit Blackzone
20.4979,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.50788,Log,Hit Blackzone
20.50788,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.52051,Log,Hit Blackzone
20.52051,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.52989,Log,Hit Blackzone
20.52989,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.54135,Log,Hit Blackzone
20.54135,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.55241,Log,Hit Blackzone
20.55241,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.56351,Log,Hit Blackzone
20.56351,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.57494,Log,Hit Blackzone
20.57494,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.58583,Log,Hit Blackzone
20.58583,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.59689,Log,Hit Blackzone
20.59689,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.60838,Log,Hit Blackzone
20.60838,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.61934,Log,Hit Blackzone
20.61934,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.63109,Log,Hit Blackzone
20.63109,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.64203,Log,Hit Blackzone
20.64203,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.65325,Log,Hit Blackzone
20.65325,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.66419,Log,Hit Blackzone
20.66419,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.67537,Log,Hit Blackzone
20.67537,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.68658,Log,Hit Blackzone
20.68658,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.69764,Log,Hit Blackzone
20.69764,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.70887,Log,Hit Blackzone
20.70887,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.7218,Log,Hit Blackzone
20.7218,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.73097,Log,Hit Blackzone
20.73097,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.74233,Log,Hit Blackzone
20.74233,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.75335,Log,Hit Blackzone
20.75335,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.76473,Log,Hit Blackzone
20.76473,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.77585,Log,Hit Blackzone
20.77585,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.78724,Log,Hit Blackzone
20.78724,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.79802,Log,Hit Blackzone
20.79802,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.80916,Log,Hit Blackzone
20.80916,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.82055,Log,Hit Blackzone
20.82055,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.83155,Log,Hit Blackzone
20.83155,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.8429,Log,Hit Blackzone
20.8429,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.85398,Log,Hit Blackzone
20.85398,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.86499,Log,Hit Blackzone
20.86499,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.8763,Log,Hit Blackzone
20.8763,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.88756,Log,Hit Blackzone
20.88756,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.89849,Log,Hit Blackzone
20.89849,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.90985,Log,Hit Blackzone
20.90985,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.92277,Log,Hit Blackzone
20.92277,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.93203,Log,Hit Blackzone
20.93203,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.94409,Log,Hit Blackzone
20.94409,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.95448,Log,Hit Blackzone
20.95448,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.96557,Log,Hit Blackzone
20.96557,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.97694,Log,Hit Blackzone
20.97694,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.98803,Log,Hit Blackzone
20.98803,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
20.9996,Log,Hit Blackzone
20.9996,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.01041,Log,Hit Blackzone
21.01041,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.02157,Log,Hit Blackzone
21.02157,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.03301,Log,Hit Blackzone
21.03301,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.04422,Log,Hit Blackzone
21.04422,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.05516,Log,Hit Blackzone
21.05516,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.06631,Log,Hit Blackzone
21.06631,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.07729,Log,Hit Blackzone
21.07729,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.08843,Log,Hit Blackzone
21.08843,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.10006,Log,Hit Blackzone
21.10006,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.11106,Log,Hit Blackzone
21.11106,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.12404,Log,Hit Blackzone
21.12404,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.13324,Log,Hit Blackzone
21.13324,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.14437,Log,Hit Blackzone
21.14437,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.15565,Log,Hit Blackzone
21.15565,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.16666,Log,Hit Blackzone
21.16666,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.17778,Log,Hit Blackzone
21.17778,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.18907,Log,Hit Blackzone
21.18907,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.20023,Log,Hit Blackzone
21.20023,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.21144,Log,Hit Blackzone
21.21144,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.22264,Log,Hit Blackzone
21.22264,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.23373,Log,Hit Blackzone
21.23373,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.24498,Log,Hit Blackzone
21.24498,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.25677,Log,Hit Blackzone
21.25677,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.26729,Log,Hit Blackzone
21.26729,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.27961,Log,Hit Blackzone
21.27961,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.28974,Log,Hit Blackzone
21.28974,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.30076,Log,Hit Blackzone
21.30076,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.31264,Log,Hit Blackzone
21.31264,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.32529,Log,Hit Blackzone
21.32529,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.33419,Log,Hit Blackzone
21.33419,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.34547,Log,Hit Blackzone
21.34547,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.35683,Log,Hit Blackzone
21.35683,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.36771,Log,Hit Blackzone
21.36771,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.37896,Log,Hit Blackzone
21.37896,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.39118,Log,Hit Blackzone
21.39118,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.40124,Log,Hit Blackzone
21.40124,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.41271,Log,Hit Blackzone
21.41271,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.424,Log,Hit Blackzone
21.424,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.43484,Log,Hit Blackzone
21.43484,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.44612,Log,Hit Blackzone
21.44612,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.4574,Log,Hit Blackzone
21.4574,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.46871,Log,Hit Blackzone
21.46871,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.47942,Log,Hit Blackzone
21.47942,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.49079,Log,Hit Blackzone
21.49079,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.50188,Log,Hit Blackzone
21.50188,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.51304,Log,Hit Blackzone
21.51304,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.52593,Log,Hit Blackzone
21.52593,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.53523,Log,Hit Blackzone
21.53523,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.54644,Log,Hit Blackzone
21.54644,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.55781,Log,Hit Blackzone
21.55781,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.56975,Log,Hit Blackzone
21.56975,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.58008,Log,Hit Blackzone
21.58008,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.59171,Log,Hit Blackzone
21.59171,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.60247,Log,Hit Blackzone
21.60247,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.6138,Log,Hit Blackzone
21.6138,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.62599,Log,Hit Blackzone
21.62599,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.63622,Log,Hit Blackzone
21.63622,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.64754,Log,Hit Blackzone
21.64754,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.65859,Log,Hit Blackzone
21.65859,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.67004,Log,Hit Blackzone
21.67004,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.68074,Log,Hit Blackzone
21.68074,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.69201,Log,Hit Blackzone
21.69201,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.70316,Log,Hit Blackzone
21.70316,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.7142,Log,Hit Blackzone
21.7142,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.72894,Log,Hit Blackzone
21.72894,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.73679,Log,Hit Blackzone
21.73679,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.7483,Log,Hit Blackzone
21.7483,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.7602,Log,Hit Blackzone
21.7602,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.7704,Log,Hit Blackzone
21.7704,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.78136,Log,Hit Blackzone
21.78136,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.7925,Log,Hit Blackzone
21.7925,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
21.80371,Log,Hit Blackzone
