timestamp,log_type,message
2.709374,Log,W: 310.3 E: 360 S: 360
2.716448,Log,W: 310.3 E: 360 S: 360
2.722744,Log,W: 310.3 E: 360 S: 360
2.730157,Log,W: 310.3 E: 360 S: 360
2.736714,Log,W: 310.3 E: 360 S: 360
2.744037,Log,W: 310.3 E: 360 S: 360
2.751173,Log,W: 310.3 E: 360 S: 360
2.75836,Log,W: 310.3 E: 360 S: 360
2.766,Log,W: 310.3 E: 360 S: 360
2.774231,Log,W: 310.3 E: 360 S: 360
2.781525,Log,W: 310.3 E: 360 S: 360
2.787807,Log,W: 310.3 E: 360 S: 360
2.794205,Log,W: 310.3 E: 360 S: 360
2.800944,Log,W: 310.3 E: 360 S: 360
2.807423,Log,W: 310.3 E: 360 S: 360
2.8162,Log,W: 310.3 E: 360 S: 360
2.822825,Log,W: 310.3 E: 360 S: 360
2.829906,Log,W: 310.3 E: 360 S: 360
2.836094,Log,W: 310.3 E: 360 S: 360
2.843503,Log,W: 310.3 E: 360 S: 360
2.85022,Log,W: 310.3 E: 360 S: 360
2.856416,Log,W: 310.3 E: 360 S: 360
2.863314,Log,W: 310.3 E: 360 S: 360
2.869879,Log,W: 310.3 E: 360 S: 360
2.877,Log,W: 310.3 E: 360 S: 360
2.884447,Log,W: 310.3 E: 360 S: 360
2.890754,Log,W: 310.3 E: 360 S: 360
2.897493,Log,W: 310.3 E: 360 S: 360
2.903507,Log,W: 310.3 E: 360 S: 360
2.910535,Log,W: 310.3 E: 360 S: 360
2.917564,Log,W: 310.3 E: 360 S: 360
2.924224,Log,W: 310.3 E: 360 S: 360
2.931391,Log,W: 310.3 E: 360 S: 360
2.938142,Log,W: 310.3 E: 360 S: 360
2.945013,Log,W: 310.3 E: 360 S: 360
2.951523,Log,W: 310.3 E: 360 S: 360
2.958044,Log,W: 310.3 E: 360 S: 360
2.969242,Log,W: 310.3 E: 360 S: 360
2.977724,Log,W: 310.3 E: 360 S: 360
2.985871,Log,W: 310.3 E: 360 S: 360
2.993663,Log,W: 310.3 E: 360 S: 360
3.000437,Log,W: 310.3 E: 360 S: 360
3.007053,Log,W: 310.3 E: 360 S: 360
3.014373,Log,W: 310.3 E: 360 S: 360
3.020968,Log,W: 310.3 E: 360 S: 360
3.027555,Log,W: 310.3 E: 360 S: 360
3.034613,Log,W: 310.3 E: 360 S: 360
3.041458,Log,W: 310.3 E: 360 S: 360
3.047912,Log,W: 310.3 E: 360 S: 360
3.055043,Log,W: 310.3 E: 360 S: 360
3.06142,Log,W: 310.3 E: 360 S: 360
3.068039,Log,W: 310.3 E: 360 S: 360
3.074518,Log,W: 310.3 E: 360 S: 360
3.08095,Log,W: 310.3 E: 360 S: 360
3.087058,Log,W: 310.3 E: 360 S: 360
3.093841,Log,W: 310.3 E: 360 S: 360
3.100779,Log,W: 310.3 E: 360 S: 360
3.107282,Log,W: 310.3 E: 360 S: 360
3.113742,Log,W: 310.3 E: 360 S: 360
3.120391,Log,W: 310.3 E: 360 S: 360
3.126874,Log,W: 310.3 E: 360 S: 360
3.14282,Log,W: 310.3 E: 360 S: 360
3.151037,Log,W: 310.3 E: 360 S: 360
3.157431,Log,W: 310.3 E: 360 S: 360
3.164111,Log,W: 310.3 E: 360 S: 360
3.170817,Log,W: 310.3 E: 360 S: 360
3.179317,Log,W: 310.3 E: 360 S: 360
3.186049,Log,W: 310.3 E: 360 S: 360
3.1926,Log,W: 310.3 E: 360 S: 360
3.199437,Log,W: 310.3 E: 360 S: 360
3.205778,Log,W: 310.3 E: 360 S: 360
3.212379,Log,W: 310.3 E: 360 S: 360
3.218891,Log,W: 310.3 E: 360 S: 360
3.225165,Log,W: 310.3 E: 360 S: 360
3.231826,Log,W: 310.3 E: 360 S: 360
3.240066,Log,W: 310.3 E: 360 S: 360
3.266973,Log,W: 310.3 E: 360 S: 360
3.2766,Log,W: 310.3 E: 360 S: 360
3.283235,Log,W: 310.3 E: 360 S: 360
3.290714,Log,W: 310.3 E: 360 S: 360
3.297511,Log,W: 310.3 E: 360 S: 360
3.304075,Log,W: 310.3 E: 360 S: 360
3.311177,Log,W: 310.3 E: 360 S: 360
3.318088,Log,W: 310.3 E: 360 S: 360
3.325022,Log,W: 310.3 E: 360 S: 360
3.332693,Log,W: 310.3 E: 360 S: 360
3.340855,Log,W: 310.3 E: 360 S: 360
3.349437,Log,W: 310.3 E: 360 S: 360
3.357341,Log,W: 310.3 E: 360 S: 360
3.364964,Log,W: 310.3 E: 360 S: 360
3.371475,Log,W: 310.3 E: 360 S: 360
3.380257,Log,W: 310.3 E: 360 S: 360
3.38665,Log,W: 310.3 E: 360 S: 360
3.39355,Log,W: 310.3 E: 360 S: 360
3.400804,Log,W: 310.3 E: 360 S: 360
3.407681,Log,W: 310.3 E: 360 S: 360
3.415059,Log,W: 310.3 E: 360 S: 360
3.423499,Log,W: 310.3 E: 360 S: 360
3.43087,Log,W: 310.3 E: 360 S: 360
3.437658,Log,W: 310.3 E: 360 S: 360
3.445222,Log,W: 310.3 E: 360 S: 360
3.452378,Log,W: 310.3 E: 360 S: 360
3.459711,Log,W: 310.3 E: 360 S: 360
3.467402,Log,W: 310.3 E: 360 S: 360
3.474467,Log,W: 310.3 E: 360 S: 360
3.481537,Log,W: 310.3 E: 360 S: 360
3.48842,Log,W: 310.3 E: 360 S: 360
3.496125,Log,W: 310.3 E: 360 S: 360
3.503028,Log,W: 310.3 E: 360 S: 360
3.514145,Log,W: 310.3 E: 360 S: 360
3.521193,Log,W: 310.3 E: 360 S: 360
3.528465,Log,W: 310.3 E: 360 S: 360
3.535194,Log,W: 310.3 E: 360 S: 360
3.542201,Log,W: 310.3 E: 360 S: 360
3.549648,Log,W: 310.3 E: 360 S: 360
3.556239,Log,W: 310.3 E: 360 S: 360
3.563132,Log,W: 310.3 E: 360 S: 360
3.570574,Log,W: 310.3 E: 360 S: 360
3.577459,Log,W: 310.3 E: 360 S: 360
3.586001,Log,W: 310.3 E: 360 S: 360
3.593287,Log,W: 310.3 E: 360 S: 360
3.600054,Log,W: 310.3 E: 360 S: 360
3.606405,Log,W: 310.3 E: 360 S: 360
3.613021,Log,W: 310.3 E: 360 S: 360
3.619703,Log,W: 310.3 E: 360 S: 360
3.627074,Log,W: 310.3 E: 360 S: 360
3.633676,Log,W: 310.3 E: 360 S: 360
3.640638,Log,W: 310.3 E: 360 S: 360
3.647481,Log,W: 310.3 E: 360 S: 360
3.654591,Log,W: 310.3 E: 360 S: 360
3.661989,Log,W: 310.3 E: 360 S: 360
3.668934,Log,W: 310.3 E: 360 S: 360
3.676086,Log,W: 310.3 E: 360 S: 360
3.682672,Log,W: 310.3 E: 360 S: 360
3.689764,Log,W: 310.3 E: 360 S: 360
